Reporting Period	Peer Group Description	Peer Group	UBPSE015	UBPSE008	UBPSE029	UBPS7414	UBPSE023	UBPSD486	UBPSE012	UBPSE018	UBPSE024	UBPSE013	UBPSE019	UBPSE541	UBPSE027	UBPS7408	UBPSE010	UBPSK447	UBPSE007	UBPSE016	UBPSE021	UBPSE542	UBPSE003	UBPSE006	UBPSE022	UBPSE028	UBPSE011	UBPS7316	UBPSE002	UBPSE014	UBPSJ248	UBPSE005	UBPSE020	UBPSE017	UBPS7402	UBPSE004	UBPSE025	UBPSE009	UBPSE001	UBPSE026	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	80.3352	0.0142	30.3799	1.6224	1.0262	13.0423	0.3267	3.0326	59.1982	0.3267	0.0975	0.1052	3.2416	4.9325	0.3267	-9.0776	0.4607	3.5483	13.1555	1.4550	2.8619	0.0242	1.0437	29.8011	0.2806	2.1730	0.4798	94.8899	0.0000	3.0298	7.4631	0.5098	1.8549	0.4666	1.7936	0.4905	3.3569	13.2737	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	76.1638	0.0290	1.2774	1.2166	1.0746	13.6912	0.4541	3.2838	58.0921	0.4541	0.0818	0.0696	1.8333	3.9393	0.4531	-1.0625	0.6504	3.7609	78.2947	1.0575	3.0543	0.0433	1.0792	24.3980	0.4270	2.6626	0.4294	93.0352	0.0000	3.1798	87.9441	0.4605	10.3532	0.8252	2.9589	0.7191	3.4974	9.3009	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	70.7155	-0.0053	20.2832	0.8085	1.4145	11.2333	0.9708	3.2437	51.6395	1.0045	0.1999	0.1256	13.3263	8.0569	1.0045	9.2062	1.4940	3.7395	20.6773	0.6828	3.0787	0.0365	1.4180	73.6713	0.9855	13.8175	0.4735	95.1622	0.0000	3.2454	45.8841	0.4957	9.5020	1.6972	9.0499	1.4886	3.5523	5.7573	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	78.5242	0.0334	102.9933	1.3083	1.1151	15.7580	0.5634	2.9301	58.4755	0.6186	-0.0296	0.0058	2.0394	2.2407	0.6186	4.4020	0.7665	3.4992	25.2724	1.3024	2.7025	-0.0265	1.1212	19.9741	0.6032	-0.5254	0.5257	93.0115	0.0000	2.4656	26.7073	0.5691	29.5390	0.5030	2.0088	0.8000	3.2283	6.9808	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	74.8207	0.0521	19.6075	2.1075	1.3610	17.2041	-0.2682	3.4041	70.4041	-0.1676	0.2557	0.2126	-1.3079	0.5858	-0.1676	-4.0721	-0.0686	4.0664	18.4629	1.8948	3.2370	0.2493	1.3619	-1.0707	-0.0935	-1.6085	0.6328	95.2229	0.0000	3.5498	8.4549	0.6622	28.4875	0.4935	-1.7100	-0.0164	3.8698	10.3861	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	74.7559	0.0181	36.2859	1.0232	1.1516	16.7450	0.6392	3.7565	68.6009	0.7252	0.1322	0.3018	5.9286	3.8656	0.7252	5.7173	0.9415	4.4136	108.0140	0.7214	3.5013	0.0848	1.1653	52.7045	0.7187	5.1020	0.6106	93.1842	0.0000	3.3331	102.9961	0.6571	15.6645	0.8582	3.4288	0.9595	4.1120	9.9073	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	79.8156	0.0230	4.5933	0.8741	0.9575	11.1700	0.6312	3.6024	80.1233	0.6312	0.0604	0.0169	4.3355	4.3165	0.6318	16.5548	0.8987	4.2243	40.7475	0.8572	3.3823	0.0656	0.9591	71.3008	0.6389	4.4780	0.5344	93.6575	0.0000	2.9320	63.8242	0.5715	0.0000	0.5057	5.4445	0.9299	3.9625	11.5898	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	81.3210	0.0247	9.1530	2.3730	0.9980	14.5050	0.3660	3.1659	68.3631	0.4144	0.0639	0.0613	6.3403	2.4618	0.4184	-3.2059	0.4912	3.9472	21.0655	2.2787	2.9659	0.0329	1.0331	25.6257	0.4166	3.4895	0.6942	93.2835	0.0000	2.8245	30.3086	0.7412	4.2148	0.2722	2.2888	0.5287	3.6937	18.8301	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	80.0025	0.0463	13.5422	0.7244	0.8821	10.8054	0.4921	3.1552	75.0520	0.4921	0.0225	0.0167	9.8897	5.7041	0.4883	11.3628	0.6692	3.7208	120.4184	0.6820	2.9767	0.0652	0.8925	52.2071	0.5356	7.6543	0.5357	94.6843	0.0006	2.8213	122.0742	0.5680	1.1111	0.5563	4.2346	0.7365	3.5126	8.6017	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	77.8577	0.0453	205.3251	1.5103	1.4425	13.2463	0.4235	3.2069	71.4899	0.4235	0.0843	0.1568	40.1079	12.7559	0.4235	9.8282	0.7227	3.8317	39.0244	1.3534	3.0047	-0.0040	1.5166	17.6987	0.3718	19.9040	0.5862	93.7382	0.0000	3.2310	24.5643	0.6247	6.7709	0.9451	1.7333	0.7681	3.5909	18.9381	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	78.6998	0.0344	3.7315	0.9734	1.1976	11.7630	0.7084	3.6817	70.7075	0.7990	0.0141	0.0792	12.8564	2.3180	0.7990	5.6322	1.1089	4.1954	51.0724	0.8941	3.4534	0.0982	1.2015	-6.8361	0.8930	3.6789	0.4808	93.9299	0.0000	2.8444	53.1196	0.5136	24.2804	0.5981	3.8149	1.1434	3.9343	13.7718	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	82.5223	0.0084	-6.8962	1.0516	0.5818	13.7250	0.8193	4.1256	73.4350	1.0557	0.2004	0.0653	2.1523	-1.2970	1.0557	5.9868	1.2243	5.0098	4.3453	0.9862	3.8349	0.0292	0.5848	-15.1958	0.9325	-2.2992	0.8213	92.8690	0.0000	3.2248	11.0108	0.8842	10.7959	0.6435	5.7509	1.2328	4.6562	16.5134	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	70.1906	0.0083	89.9923	1.4498	1.1057	24.7194	0.5003	2.7267	57.1887	0.5186	0.0151	0.4718	9.2860	8.5114	0.5186	-10.6090	1.1801	3.3061	125.6046	0.9780	2.5214	0.0635	1.1229	116.8753	0.5820	5.7962	0.5447	91.9784	0.0000	14.1320	16.6411	0.5793	7.2453	12.8543	-4.9919	1.1885	3.0661	9.4528	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	44.0032	0.0000	-7.9968	0.0200	1.8642	47.8700	1.7840	2.7917	30.3700	1.7840	0.0000	0.0000	5.8907	3.2713	1.7840	-1.6408	2.8479	2.9306	0.0000	0.0200	2.5802	0.0000	1.8642	13.1043	1.7840	0.3465	0.1360	90.1943	0.0000	42.6032	0.0000	0.1389	0.0000	42.8709	3.3738	2.8479	2.7162	0.0359	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	81.7865	0.0745	31.5178	1.1169	1.6990	12.0471	0.3439	3.1087	68.1027	0.3439	0.0059	0.2304	14.6915	9.0324	0.3439	4.6957	0.4037	3.7067	33.9744	0.8865	2.9848	0.0505	1.7165	-15.5425	0.3910	2.2429	0.5765	96.2793	0.0000	3.1827	33.1429	0.5980	5.5537	0.6521	1.6454	0.4783	3.5614	6.5174	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	89.5645	0.0020	216.4838	0.2579	0.4851	8.4550	0.6725	2.7514	52.4778	0.6725	0.3229	0.0617	7.3723	15.0775	0.6725	25.2867	1.0785	3.1725	1.2135	0.1962	2.7241	0.2856	0.4851	108.4324	0.6476	18.8217	0.4162	99.1018	0.0000	1.6493	1.9623	0.4210	8.0128	0.2893	8.6775	1.0805	3.1403	1.8870	
6/30/2016 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	79.8164	0.1024	-0.4619	0.6381	0.8802	11.2600	0.5007	3.2777	73.7313	0.5007	0.0757	0.0065	7.1569	3.9622	0.5007	10.6607	0.6330	3.7459	24.2463	0.6315	3.0857	0.0658	0.8812	23.5934	0.5098	6.1318	0.4417	94.2251	0.0000	3.0677	20.0508	0.4681	9.1954	0.6808	3.8423	0.7354	3.5275	6.3857	
6/30/2016 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	81.1634	0.0099	20.2387	1.0656	0.8541	11.7286	0.3853	2.7203	62.2509	0.3853	0.0567	0.0405	9.8189	5.1165	0.3853	6.1540	0.5746	3.3915	31.3412	0.9910	2.5657	0.0462	0.8545	34.0937	0.3792	5.0094	0.6395	94.3342	0.0000	2.2877	33.1368	0.6775	3.3581	0.2444	2.9797	0.6004	3.1947	7.9800	
6/30/2016 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	76.9809	0.0000	22.1972	1.2103	1.0871	11.1033	0.4982	3.5003	57.3469	0.6077	-0.0151	0.0780	4.2775	1.9062	0.6077	19.5277	0.6719	4.0400	10.9557	1.1324	3.2849	-0.0091	1.1344	-17.9513	0.6215	4.8347	0.5113	93.9394	0.0000	4.1684	24.3797	0.5397	31.8066	1.5462	2.5327	0.6719	3.7962	8.4256	
6/30/2016 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	77.2133	0.0552	22.1692	1.2257	0.9066	12.2251	0.4591	3.3585	71.4704	0.4657	0.0672	0.0476	7.3041	3.7653	0.4656	4.1191	0.6281	3.9473	51.9415	1.1703	3.1461	0.0705	0.9098	38.8628	0.4758	5.4803	0.5500	94.1748	0.0000	2.9594	195.1319	0.5849	6.8839	0.5623	2.9586	0.7138	3.7033	10.7544	
6/30/2016 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	77.4738	0.0348	27.2560	1.4163	1.0850	15.9573	0.5270	3.3910	64.9918	0.5270	0.0452	0.2756	0.0561	3.0641	0.5270	-6.4472	0.7334	3.9881	56.1891	0.8035	3.1211	0.0304	1.0879	30.4034	0.5370	1.5561	0.5475	92.5628	0.0000	2.7267	27.6668	0.5856	5.8764	0.3536	3.2585	0.7775	3.6704	8.9743	
6/30/2016 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	78.2359	0.0000	-1.4579	0.1651	0.9414	10.2300	0.7012	3.5767	85.5894	0.8769	0.0131	0.0505	7.0407	7.1999	0.8769	18.5049	1.1053	3.9595	23.4452	0.1146	3.3440	0.2104	0.9478	-37.1394	1.0762	7.0291	0.3556	93.8999	0.0000	3.2614	52.8952	0.3828	0.0000	1.2332	8.8898	1.1053	3.6996	1.4806	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	79.0062	0.0059	15.7353	1.0965	1.0250	13.2716	0.5464	3.3059	70.3955	0.5790	0.0975	0.0449	5.1279	3.2532	0.5886	1.6930	0.7169	3.8879	22.3876	1.0021	3.1096	0.0410	1.0676	18.7214	0.5672	3.3280	0.5516	94.1325	0.0122	3.2123	28.2082	0.5885	14.3293	0.7385	2.7224	0.7368	3.6572	10.1806	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	81.8987	-0.0004	4.4377	7.0845	1.3727	10.2800	0.7609	3.5474	71.5234	0.9553	-0.3007	4.2912	6.9058	-1.5911	0.9553	3.9985	1.1345	4.0962	98.5000	2.7932	3.3444	-0.1455	1.3727	-21.7549	0.9795	-0.5471	0.5136	94.5446	0.0000	2.8446	364.0000	0.5488	34.4922	0.4891	1.5412	1.1341	3.8581	61.0141	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	77.5195	0.0598	17.4746	1.1595	2.6667	10.4900	-1.2610	3.4079	55.1159	-1.2610	0.1382	0.0000	-9.3081	-5.3635	-1.2610	-33.0763	-1.0701	3.5954	9.8065	1.1595	3.2424	0.0396	2.6704	77.7923	-1.2950	4.6267	0.1804	95.3428	0.0000	5.6737	-23.0645	0.1875	0.0000	1.4008	-21.1488	-1.0103	3.4228	6.0906	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	79.6494	0.0136	41.5968	1.0072	0.8813	13.3268	0.5107	3.0076	65.6373	0.5171	0.0561	0.0985	6.0134	4.2134	0.5171	2.9253	0.7570	3.7568	19.1803	0.8065	2.8211	0.0711	0.8843	23.6672	0.5469	4.0093	0.6859	94.9621	0.0000	2.3935	25.1697	0.7256	4.7864	0.3191	3.4869	0.7793	3.5409	7.3275	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	76.9439	0.0629	68.3971	0.9714	0.7843	13.9433	0.4699	3.7651	72.2298	0.5508	0.1243	0.0000	16.7150	5.6789	0.5508	6.3711	0.6473	4.5158	18.2385	0.9714	3.5817	0.1331	0.8244	75.6179	0.5792	13.4810	0.7167	94.8084	0.0000	3.8635	24.2640	0.7507	0.0000	1.0622	4.6821	0.7102	4.2985	31.1611	
6/30/2016 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	74.5614	0.0585	-4.2443	1.3160	1.7297	19.3800	0.5371	3.4693	58.4752	0.5371	0.1610	0.1546	1.8899	3.1145	0.5371	-15.7286	0.7101	3.9223	147.1632	1.1613	3.2165	0.0808	1.7297	20.8329	0.5228	2.1193	0.4241	93.0524	0.0000	2.9037	576.3264	0.4530	2.1011	0.4781	3.5495	0.7686	3.6407	9.4051	
6/30/2016 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	80.2215	0.0000	62.1879	0.7024	3.4275	16.1750	1.9050	7.9447	80.8654	2.3813	2.2886	0.0000	12.6048	9.1684	2.3813	5.4542	3.0053	8.3603	1.4394	0.7024	7.4557	2.0207	3.4275	22.2546	2.6930	12.8123	0.3938	94.3294	0.0000	4.5972	2.0859	0.4156	36.9047	2.1675	8.2682	3.0053	7.8494	6.8885	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	68.7700	0.0715	23.7317	0.9989	1.2908	25.0330	0.8976	3.3305	52.2123	0.9245	0.0700	0.4213	3.0429	2.8201	0.9245	-9.0898	1.3622	3.7400	22.7670	0.5776	3.0861	-0.0081	1.2916	5.9476	0.8817	2.3613	0.3794	92.1855	0.0000	6.1270	45.1228	0.4095	57.9927	4.3948	0.1629	1.4337	3.4656	5.9361	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	72.7607	0.0479	75.3151	1.1131	1.0185	11.3150	0.9394	4.1865	69.3973	1.0579	0.0782	0.1116	19.6731	13.8938	1.0579	2.2081	1.2300	4.7663	32.2102	0.8630	3.8411	0.1431	1.0263	41.0493	1.1576	20.5129	0.5264	93.6323	0.0000	3.2680	44.7540	0.5723	17.4380	0.8259	6.9186	1.3055	4.3793	6.1600	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	76.3003	0.1304	70.4129	0.8985	0.9800	10.2980	0.4983	3.3714	74.0886	0.4983	0.3142	0.0214	6.5673	3.7699	0.4983	17.6104	0.5122	3.9139	14.6057	0.8771	3.1143	0.1254	0.9887	980.1831	0.4597	3.8699	0.5061	92.5215	0.0000	3.2188	12.3157	0.5424	0.0000	0.7422	4.6731	0.6427	3.6205	6.7477	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	69.4426	0.1214	13.8517	5.2776	2.1312	24.9080	2.5155	2.6272	32.3646	2.5155	-0.0731	0.0000	-22.8514	-1.8174	2.5155	21.2773	4.2715	2.9216	16.8136	5.2776	2.4033	-0.0975	2.1312	91.4084	2.4160	10.8467	0.2751	91.3771	0.0000	21.0767	14.6798	0.2944	42.5532	22.8474	2.5102	4.3930	2.6785	14.8502	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	74.5700	0.0088	89.1389	0.5691	1.2303	13.8680	0.6416	3.5774	70.8980	0.6804	0.0036	0.0020	16.8681	7.3656	0.6804	2.1585	0.9474	4.1380	82.8846	0.5670	3.3800	0.0672	1.2487	-6.0025	0.7429	10.9133	0.5330	94.5120	0.0000	3.0653	279.1678	0.5606	11.2949	0.7000	4.3206	0.9562	3.9131	9.5501	
6/30/2016 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	78.7697	0.0000	-35.6991	0.9526	0.9993	12.8150	0.3621	3.0459	51.5419	0.3621	0.0618	0.0064	-0.0171	3.8231	0.3621	-17.6199	0.5417	3.5543	15.8960	0.9462	2.8523	0.0094	0.9993	0.6274	0.3273	0.3928	0.4813	93.2568	0.0000	2.4536	48.0335	0.5083	0.0000	0.1523	2.4613	0.5417	3.3336	4.0860	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	77.2949	0.0337	27.6768	1.2274	1.0929	14.3880	0.4898	3.2199	65.1132	0.4898	0.2142	0.0170	6.1133	2.9597	0.4898	8.1468	0.7082	3.7385	14.0774	1.1933	2.9527	0.0635	1.1050	7.7704	0.4332	3.0543	0.4793	92.5564	0.0000	5.9725	15.6424	0.5139	11.4443	3.6242	1.8170	0.7532	3.4394	18.2402	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	78.5431	0.0011	28.5456	2.0666	1.7504	12.7050	0.2329	3.1181	48.9741	0.2329	-0.0029	0.1399	10.9646	2.0189	0.2329	-14.3002	0.3587	3.3621	56.1786	1.9266	2.9636	0.0932	1.7810	-34.5394	0.3301	5.1352	0.2319	95.0166	0.0000	3.3132	43.2857	0.2440	0.0000	0.8015	2.0019	0.3599	3.1955	9.2030	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0393	0.0005	389.3557	0.0000	0.0000	89.7912	9.4545	1.0751	0.0000	10.3324	0.0000	0.0000	0.0000	1.7924	10.3324	-677.4395	14.5837	1.2090	0.0000	0.0000	0.4793	0.0000	0.0000	0.0524	10.3324	2.3101	0.0017	64.0784	0.0000	65.3601	0.0000	0.0039	28.1367	80.5380	5.0829	14.5917	0.4833	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0393	0.0005	389.3557	0.0000	0.0000	89.7912	9.4545	1.0751	0.0000	10.3324	0.0000	0.0000	0.0000	1.7924	10.3324	-677.4395	14.5837	1.2090	0.0000	0.0000	0.4793	0.0000	0.0000	0.0524	10.3324	2.3101	0.0017	64.0784	0.0000	65.3601	0.0000	0.0039	28.1367	80.5380	5.0829	14.5917	0.4833	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	90.5320	4.0838	0.6657	0.0000	4.7575	0.0000	0.0000	0.0000	-1.3470	4.7575	-670.6967	6.2873	0.6657	0.0000	0.0000	0.3306	0.0000	0.0000	-8.5086	4.7575	1.9674	0.0000	73.1046	0.0000	29.0434	0.0000	0.0000	13.8883	35.0001	3.9058	6.2873	0.3306	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0027	0.0000	0.0000	0.0000	87.6366	8.7178	1.0437	0.0000	9.8396	0.0000	0.0000	0.0000	-3.9602	9.8396	-2317.1475	13.8092	1.0475	0.0000	0.0000	0.3596	0.0000	0.0000	2.6571	9.8396	-3.1625	0.0036	76.0574	0.0000	44.6774	0.0000	0.0037	587.7225	58.1270	-23.2855	13.8120	0.3632	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	0.0000	0.0000	0.0000	92.5700	4.7136	0.9234	0.0000	4.7136	0.0000	0.0000	0.0000	-2.5155	4.7136	-1469.2134	7.4977	0.9234	0.0000	0.0000	0.7672	0.0000	0.0000	-15.2318	4.7136	-0.5024	0.0000	80.0551	0.0000	66.9203	0.0000	0.0000	0.0000	73.6507	5.9079	7.4977	0.7672	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	98.0100	4.7981	0.3702	0.0000	4.7981	0.0000	0.0000	0.0000	-10.0047	4.7981	-167.7132	7.8832	0.3702	0.0000	0.0000	0.2432	0.0000	0.0000	-15.5492	4.7981	-6.8409	0.0000	65.6946	0.0000	44.7596	0.0000	0.0000	80.0427	52.3997	0.9698	7.8832	0.2432	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	94.8050	6.6911	0.4883	0.0000	6.6911	0.0000	0.0000	0.0000	10.4435	6.6911	-5573.9398	11.1714	0.4883	0.0000	0.0000	0.3341	0.0000	0.0000	15.5020	6.6911	7.8325	0.0000	73.1246	0.0000	42.0466	0.0000	0.0000	0.0000	52.8840	7.2344	11.1714	0.3341	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	94.1700	5.1088	0.4970	0.0000	5.1088	0.0000	0.0000	0.0000	1.6498	5.1088	-94.9928	8.3718	0.4970	0.0000	0.0000	0.4614	0.0000	0.0000	9.0312	5.1088	4.3253	0.0000	92.8477	0.0000	39.1892	0.0000	0.0000	64.5161	47.0995	1.9223	8.3718	0.4614	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.6441	0.0000	0.0000	0.0000	99.5800	13.4418	3.2263	0.0000	18.8713	0.0000	0.0000	0.0000	5.2614	18.8713	-14.0098	19.7222	3.2263	0.0000	0.0000	2.7188	0.0000	0.0000	185.7143	18.8713	3.4461	0.0000	84.2686	0.0000	41.8324	0.0000	0.0000	186.0068	58.8358	-15.7050	20.3663	2.7188	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	2.0448	0.0000	0.0000	0.0000	0.0000	104.9800	43.2225	0.1127	0.0000	43.2225	0.0000	0.0000	0.0000	4.7360	43.2225	7.8660	43.2225	0.2817	0.0000	0.0000	0.0404	0.0000	0.0000	0.0000	43.2225	4.6411	0.0605	35.8170	0.0000	216.2135	0.0000	0.1690	0.0000	259.3957	50.1992	43.2225	0.1009	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Maine	MENDT	0.0000	0.0000	0.0000	0.0000	0.0000	97.0000	4.5389	0.7051	0.0000	4.5389	0.0000	0.0000	0.0000	10.5522	4.5389	0.0000	6.9758	0.7051	0.0000	0.0000	0.4278	0.0000	0.0000	16.1857	4.5389	7.5401	0.0000	60.6753	0.0000	40.1618	0.0000	0.0000	0.0000	46.7098	4.7138	6.9758	0.4278	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	16.2083	0.0000	389.3557	0.0000	0.0000	69.1000	6.3566	-24.7901	0.0000	6.3566	0.0000	0.0000	0.0000	6.8385	6.3566	-47.2345	11.0194	3.5807	0.0000	0.0000	0.2776	0.0000	0.0000	42.6503	6.3566	9.8235	0.1196	30.3763	0.0000	125.4462	0.0000	28.3707	29.9550	136.1880	3.6601	11.0194	0.3973	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	0.0000	0.0000	0.0000	88.1250	16.6755	1.8445	0.0000	16.6755	0.0000	0.0000	0.0000	1.9531	16.6755	-755.6229	27.9595	1.8445	0.0000	0.0000	1.6293	0.0000	0.0000	4.5591	16.6755	4.6462	0.0000	70.9583	0.0000	97.2891	0.0000	0.0000	44.1100	123.6192	2.7346	27.9595	1.6293	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	0.0000	0.0000	0.0000	100.9250	1.9310	3.6985	0.0000	2.8015	0.0000	0.0000	0.0000	3.3583	2.8015	-32.5148	2.9247	3.6985	0.0000	0.0000	0.4239	0.0000	0.0000	15.5412	2.8015	3.3487	0.0000	45.9329	0.0000	92.4508	0.0000	0.0000	0.0000	94.9516	2.7875	2.9247	0.4239	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.2856	0.0040	0.0000	0.0000	0.0000	75.9162	15.1146	0.5742	0.0000	15.1146	0.0000	0.0000	0.0000	-1.9293	15.1146	-168.4237	25.5583	0.6560	0.0000	0.0000	0.2456	0.0000	0.0000	4.9635	15.1146	-2.4672	0.0206	51.3241	0.0000	94.1615	0.0000	0.0818	31.1609	119.4741	15.0999	25.5623	0.2662	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	0.0000	0.0000	0.0000	0.0000	92.6750	22.2223	1.1955	0.0000	30.4782	0.0000	0.0000	0.0000	3.1985	30.4782	-22.8836	34.6071	1.1955	0.0000	0.0000	0.9640	0.0000	0.0000	-4.2337	30.4782	1.5797	0.0000	80.0374	0.0000	62.1349	0.0000	0.0000	10.2666	95.7780	29.0098	34.6071	0.9640	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oklahoma	OKNDT	0.0000	0.0000	0.0000	0.0000	0.0000	86.0700	2.2040	1.9015	0.0000	2.2040	0.0000	0.0000	0.0000	5.1135	2.2040	0.0000	3.6108	1.9015	0.0000	0.0000	1.5475	0.0000	0.0000	0.0000	2.2040	4.3542	0.0000	81.3834	0.0000	69.5428	0.0000	0.0000	0.0000	71.6061	2.5314	3.6108	1.5475	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	101.0100	3.8575	6.6667	0.0000	3.8575	0.0000	0.0000	0.0000	2.7661	3.8575	0.0000	6.0313	6.6667	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	3.8575	2.4744	0.0000	0.1885	0.0000	1.7340	0.0000	0.0000	0.0000	7.7527	3.8374	6.0313	0.0126	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	-0.0131	0.0000	0.0000	0.0000	74.0033	22.5991	0.3497	0.0000	22.5991	0.0000	0.0000	0.0000	-19.1830	22.5991	-200.9154	35.6112	0.3497	0.0000	0.0000	0.1514	0.0000	0.0000	4.8211	22.5991	-20.2649	0.0000	34.3465	0.0000	120.8986	0.0000	0.0000	220.7034	156.3585	-14.5796	35.5981	0.1514	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	99.0800	7.4274	0.4165	0.0000	7.4274	0.0000	0.0000	0.0000	12.1583	7.4274	0.0000	10.4409	0.4165	0.0000	0.0000	0.3138	0.0000	0.0000	9.7186	7.4274	7.7896	0.0000	75.3383	0.0000	5.5031	0.0000	0.0000	0.0000	15.6303	7.5630	10.4409	0.3138	0.0000	
6/30/2016 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	-0.1296	0.0000	0.0000	0.0000	97.2200	30.8738	2.1335	0.0000	30.8738	0.0000	0.0000	0.0000	15.8845	30.8738	-21.9099	47.6412	2.1335	0.0000	0.0000	1.1341	0.0000	0.0000	-17.1865	30.8738	13.5752	0.0000	56.6623	0.0000	56.8922	0.0000	0.0000	55.7819	103.3991	10.6142	47.5115	1.1341	0.0000	
